code_insee,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,nb_audioprothesistes_2026,nb_orl_liberaux_2026,lat,lon,dist_audio_km,score_v2,sans_audio_5k,prioritaire_v2,apl
11094,Clermont-sur-Lauquet,76 - Occitanie,29,40.0,,11.630939913549,0.0,0,0,43.04658636363638,2.420042363636363,14.1,36266.10920190546,False,False,45.83509234867475
11095,Comigne,76 - Occitanie,328,22.49,24770.0,8.90340871491697,0.0,0,0,43.16587179487179,2.587001794871795,3.2,30101.565404604567,False,False,48.34784983763172
11096,Comus,76 - Occitanie,33,53.12,,8.64581614889782,0.0,0,0,42.825997321428574,1.8884192857142854,12.4,36737.58466889929,False,False,52.47574242095149
11098,Conilhac-Corbières,76 - Occitanie,954,23.83,22430.0,9.68722734722354,0.0,0,0,43.187056153846164,2.714627948717948,4.0,31531.342874756527,False,False,58.78059449126258
11099,Conques-sur-Orbiel,76 - Occitanie,2523,26.43,24110.0,9.43907450842071,0.0,1,0,43.28210575757576,2.386869545454545,0.0,29726.489421634724,False,False,66.48842225074459
11100,Corbières,76 - Occitanie,38,27.78,,7.64508036909091,0.0,0,0,43.04458163934426,1.9996413114754097,6.9,31949.79159136916,False,False,47.41473080147466
11101,Coudons,76 - Occitanie,54,44.23,,7.83199105618263,0.0,0,0,42.863679999999995,2.1207258974358965,4.8,32764.937378554107,False,False,28.892905823969446
11102,Couffoulens,76 - Occitanie,533,26.21,24340.0,8.69467184970196,0.0,0,0,43.152345,2.305536756756757,7.1,32194.42619122599,False,False,59.52309059187127
11103,Couiza,76 - Occitanie,1132,38.71,21120.0,8.12173224775082,0.0,0,0,42.93482442857144,2.269863857142857,9.8,35776.81000012515,False,False,23.748044347306895
11104,Counozouls,76 - Occitanie,57,53.57,,9.52292388674329,0.0,0,0,42.70002870967742,2.2273080645161287,19.2,39549.89769516385,False,False,36.377351033362196
11105,Cournanel,76 - Occitanie,659,27.41,24370.0,7.64508036909091,0.0,0,0,43.031003846153844,2.234912307692307,1.8,30126.78788684415,False,False,43.814884498288535
11106,Coursan,76 - Occitanie,5737,26.45,23010.0,10.2864722337343,0.0,1,0,43.24488542372881,3.0616776271186446,0.0,30828.09768571745,False,False,89.6625287557257
11107,Courtauly,76 - Occitanie,73,30.0,,7.64508036909091,0.0,0,0,43.03944312500001,2.045985,6.6,32051.99554654564,False,False,48.38387150929974
11108,La Courtète,76 - Occitanie,50,42.31,,8.69467184970196,0.0,0,0,43.14072882352942,2.0310343137254905,13.8,36219.31132149849,False,False,54.85579118155605
11109,Coustaussa,76 - Occitanie,50,26.53,,9.42588921601719,0.0,0,0,42.939309729729736,2.2839870270270275,11.0,33560.6381231905,False,False,20.923759707522407
11110,Coustouge,76 - Occitanie,117,36.44,18160.0,10.1279816976447,0.0,0,0,43.05539481481481,2.7421655555555553,16.1,39348.17374605862,False,False,37.75182777778344
11111,Cruscades,76 - Occitanie,936,17.86,22200.0,10.1279816976447,0.0,0,0,43.19549304347826,2.817207391304348,4.6,31289.35059309733,False,False,64.71608147813792
11112,Cubières-sur-Cinoble,76 - Occitanie,83,28.57,,9.42588921601719,0.0,0,0,42.85689909090909,2.464102272727273,23.8,38884.830423785475,False,False,18.881721813587557
11113,Cucugnan,76 - Occitanie,125,24.0,24120.0,9.42588921601719,0.0,0,0,42.8529190909091,2.6078679545454544,18.8,36777.80888772002,False,False,21.734761932906252
11114,Cumiès,76 - Occitanie,44,29.27,,11.3120363463879,0.0,0,0,43.299924883720934,1.8320988372093021,10.6,33776.04513494477,False,False,67.27275079234411
11115,Cuxac-Cabardès,76 - Occitanie,947,30.01,23500.0,8.82579840048146,0.0,0,0,43.39292306930693,2.277268613861386,12.2,34957.72775246408,False,False,65.1333808161807
11116,Cuxac-d'Aude,76 - Occitanie,4079,27.68,23040.0,10.2436215041745,0.0,1,0,43.257574166666664,3.00422880952381,0.0,30623.47885064876,False,False,65.6807014990581
11117,Davejean,76 - Occitanie,163,27.64,16360.0,8.90340871491697,0.0,0,0,42.96556592592593,2.603398888888889,24.8,42597.9454539576,False,False,9.554520862265141
11118,Dernacueillette,76 - Occitanie,43,28.26,,8.12173224775082,0.0,0,0,42.92913714285714,2.6008,27.1,40103.45632507721,False,False,5.789376914721347
11119,La Digne-d'Amont,76 - Occitanie,286,35.86,25930.0,7.64508036909091,0.0,0,0,43.03862108108108,2.159777027027027,7.0,32947.1198841041,False,False,57.903311117237976
11120,La Digne-d'Aval,76 - Occitanie,522,29.63,25860.0,7.64508036909091,0.0,0,0,43.047571999999995,2.1772319999999996,5.6,31754.36413684747,False,False,58.88744988809158
11121,Donazac,76 - Occitanie,110,29.36,,8.69467184970196,0.0,0,0,43.07875122448979,2.1254408163265306,10.5,33604.66095894389,False,False,49.56310086381535
11122,Douzens,76 - Occitanie,784,24.6,22700.0,8.90340871491697,0.0,0,0,43.17948140000001,2.6095936,4.2,31537.891735196536,False,False,36.684166022858875
11123,Duilhac-sous-Peyrepertuse,76 - Occitanie,140,33.79,18650.0,9.42588921601719,0.0,0,0,42.86148875,2.562449583333333,21.2,40890.80929247179,False,False,16.142481737468394
11124,Durban-Corbières,76 - Occitanie,649,37.61,21050.0,8.90340871491697,0.0,0,0,42.994046285714276,2.820287428571429,13.3,37133.8557716746,False,False,35.881434183553885
11125,Embres-et-Castelmaure,76 - Occitanie,165,38.37,17690.0,8.90340871491697,0.0,0,0,42.92433136363637,2.825624545454546,12.1,38062.382285162654,False,False,33.65614813294724
11126,Escales,76 - Occitanie,512,23.82,22000.0,9.68722734722354,0.0,0,0,43.22306575757576,2.706708787878788,5.1,32138.659824311213,False,False,60.843708727084156
11127,Escouloubre,76 - Occitanie,71,53.52,,10.6987909377464,0.0,0,0,42.72430846938775,2.1333641836734696,17.8,39048.22051364544,False,False,31.640483002246494
11128,Escueillens-et-Saint-Just-de-Bélengard,76 - Occitanie,160,31.36,22240.0,7.64508036909091,0.0,0,0,43.09941847222222,2.020098472222222,12.7,35725.394635517434,False,False,68.1177106710732
11129,Espéraza,76 - Occitanie,1774,39.41,19930.0,7.38068169788964,0.0,0,0,42.93124345454546,2.2193238181818185,6.6,35003.63083279463,False,False,29.862046531794523
11130,Espezel,76 - Occitanie,238,33.89,21190.0,7.83199105618263,0.0,0,0,42.84065904761904,2.026968253968254,12.8,36446.19762792123,False,False,35.620182521380315
11131,,76 - Occitanie,580,33.34,18930.0,7.64508036909091,,0,0,42.92427637931035,2.1794403448275865,4.8,34081.31778588789,False,False,35.508914050323376
11132,Fabrezan,76 - Occitanie,1306,30.39,22760.0,9.68722734722354,0.0,0,0,43.12640855263158,2.7069738157894734,9.2,34138.243936956795,False,False,46.14050525544609
11133,Fajac-en-Val,76 - Occitanie,54,25.49,,8.90340871491697,0.0,0,0,43.12202446808511,2.4638057446808515,9.4,32788.56105071427,False,False,53.21383442872774
11134,Fajac-la-Relenque,76 - Occitanie,48,22.0,,11.3120363463879,0.0,0,0,43.28316046511628,1.724838604651163,6.3,31329.068444107797,False,False,67.95498217182858
11135,La Fajolle,76 - Occitanie,13,35.71,,8.64581614889782,0.0,0,0,42.75190462962964,1.965143518518519,22.3,38956.46812308416,False,False,33.18204978515386
11136,Fanjeaux,76 - Occitanie,885,30.36,22930.0,9.16870919271935,0.0,0,0,43.1912501904762,2.039727523809524,8.7,33837.341175907524,False,False,60.055651150841754
11137,Félines-Termenès,76 - Occitanie,130,30.71,19650.0,8.90340871491697,0.0,0,0,42.98497741935485,2.6075564516129033,22.7,40757.225958694544,False,False,9.554520862265141
11138,Fendeille,76 - Occitanie,658,16.97,25160.0,11.3120363463879,0.0,0,0,43.26936567567568,1.9452102702702703,6.4,30895.065349469693,False,False,53.93558115094675
11139,Fenouillet-du-Razès,76 - Occitanie,78,50.63,,8.69467184970196,0.0,0,0,43.155985128205124,2.030054102564103,12.3,36451.47448563968,False,False,65.7215563730351
11140,Ferrals-les-Corbières,76 - Occitanie,1275,29.46,23300.0,10.1279816976447,0.0,0,0,43.14563683333334,2.7376738333333335,6.3,32694.158897510337,False,False,48.86365702561984
11141,Ferran,76 - Occitanie,125,28.33,,9.16870919271935,0.0,0,0,43.153422600000006,2.088245,10.9,33687.24334892556,False,False,56.7608080813355
11142,Festes-et-Saint-André,76 - Occitanie,185,29.17,16930.0,7.64508036909091,0.0,0,0,42.96190591549295,2.1145233802816903,8.2,35816.8653644999,False,False,40.48189056732593
11143,Feuilla,76 - Occitanie,107,22.43,,8.90340871491697,0.0,0,0,42.92149192307692,2.8948411538461536,10.0,32722.86989712437,False,False,52.509609770789815
11144,Fitou,76 - Occitanie,1158,30.78,22630.0,11.5169989943308,0.0,0,0,42.898964126984126,2.9751663492063494,4.0,32246.456659300806,False,False,52.174298539728845
11145,Fleury,76 - Occitanie,4246,38.07,23770.0,10.6509795073506,0.0,0,0,43.2172615,3.16762225,7.0,33693.81038297247,False,False,72.11389560315283
11146,Floure,76 - Occitanie,405,12.33,21080.0,8.90340871491697,0.0,0,0,43.17571090909091,2.484811818181818,3.9,30832.511172353086,False,False,47.80132181138228
11147,Fontanès-de-Sault,76 - Occitanie,6,60.0,,9.52292388674329,0.0,0,0,42.76618028571428,2.0846022857142854,14.8,38432.60050333526,False,False,35.92326722965056
11148,Fontcouverte,76 - Occitanie,575,24.91,23900.0,9.68722734722354,0.0,0,0,43.16966875,2.6873295,6.8,32172.920053091068,False,False,58.55133801021811
11149,Fonters-du-Razès,76 - Occitanie,71,35.21,,9.16870919271935,0.0,0,0,43.23657192982456,1.9209326315789474,10.4,34174.928675224706,False,False,68.84400767905075
11150,Fontiers-Cabardès,76 - Occitanie,476,24.35,21760.0,8.28302876168986,0.0,0,0,43.37222799999999,2.2536654545454544,14.7,36051.310455314495,False,False,75.64718481673536
11151,Fontiès-d'Aude,76 - Occitanie,560,18.05,22790.0,11.630939913549,0.0,0,0,43.18853818181818,2.455012727272727,2.1,30152.512034396434,False,False,61.03595110543545
11152,Fontjoncouse,76 - Occitanie,139,28.78,22120.0,10.1279816976447,0.0,0,0,43.040217027027026,2.781391621621622,15.6,36808.500216702785,False,False,37.017077979457106
11153,La Force,76 - Occitanie,264,18.05,24850.0,8.28302876168986,0.0,0,0,43.197695319148934,2.0833721276595742,6.2,30792.032810852088,False,False,48.89310002407215
11154,Fournes-Cabardès,76 - Occitanie,53,37.74,,9.43809996924875,0.0,0,0,43.35539211538462,2.408154038461538,8.3,33602.31233162996,False,False,49.05456689561654
11155,Fourtou,76 - Occitanie,77,30.78,,9.42588921601719,0.0,0,0,42.91105603773585,2.436680188679245,21.5,38185.79546004093,False,False,9.35722567085064
11156,Fraisse-Cabardès,76 - Occitanie,104,27.88,23590.0,8.82579840048146,0.0,0,0,43.33050954545455,2.2712363636363637,10.8,34144.04712522557,False,False,60.275321685092216
11157,Fraissé-des-Corbières,76 - Occitanie,232,35.58,20350.0,8.90340871491697,0.0,0,0,42.96001794117647,2.863183823529412,12.4,36846.62306689041,False,False,46.9459676509057
11158,Gaja-et-Villedieu,76 - Occitanie,306,22.01,23650.0,8.69467184970196,0.0,0,0,43.07973103448276,2.182758620689655,6.4,31767.326424893243,False,False,64.31642544698954
11159,Gaja-la-Selve,76 - Occitanie,134,27.94,19660.0,8.69467184970196,0.0,0,0,43.19910465517241,1.882636896551724,9.8,35305.04860101251,False,False,79.2187484653591
11160,Galinagues,76 - Occitanie,29,34.48,,8.64581614889782,0.0,0,0,42.806515,2.046284333333333,13.4,35273.56135973626,False,False,19.45261295783103
11161,Gardie,76 - Occitanie,128,26.77,22700.0,8.12173224775082,0.0,0,0,43.073342307692315,2.3003625641025645,5.4,32189.0284070215,False,False,53.616156144883256
11162,Generville,76 - Occitanie,48,25.0,,9.16870919271935,0.0,0,0,43.21075343283582,1.9345240298507465,12.4,33953.7946475373,False,False,71.01184824222184
11163,Gincla,76 - Occitanie,46,38.3,,8.64581614889782,0.0,0,0,42.76425390243902,2.3295663414634147,18.2,37575.660423679125,False,False,21.958685658317883
11164,Ginestas,76 - Occitanie,1611,25.19,24320.0,9.68722734722354,0.0,0,0,43.27676100000001,2.8826768,4.6,31160.038761038086,False,False,66.25566333183829
11165,Ginoles,76 - Occitanie,296,43.78,25860.0,7.64508036909091,0.0,0,0,42.86391459459459,2.155336216216216,2.5,31928.04716913649,False,False,28.892905823969446
11166,Gourvieille,76 - Occitanie,68,24.64,,11.3120363463879,0.0,0,0,43.33620476190477,1.7859480952380953,9.6,32913.18498992293,False,False,70.3587396645181
11167,Gramazie,76 - Occitanie,130,23.44,22010.0,8.69467184970196,0.0,0,0,43.13644037037037,2.0965477777777775,12.7,35081.07729565798,False,False,59.5020255258322
11168,Granès,76 - Occitanie,118,32.76,,8.12173224775082,0.0,0,0,42.894084883720936,2.251840465116279,6.5,32313.893371883954,False,False,23.748044347306895
11169,Greffeil,76 - Occitanie,100,30.23,,11.630939913549,0.0,0,0,43.074306981132075,2.3928949056603774,12.4,34609.52293954918,False,False,45.83509234867474
11170,Gruissan,76 - Occitanie,5032,37.71,23820.0,12.8086559687569,0.0,1,0,43.10556807692308,3.086030897435897,0.0,31639.90587598168,False,False,66.43177565275688
11172,,76 - Occitanie,609,31.16,20530.0,8.90698026863766,,0,0,43.26784388888889,2.7195455555555554,8.3,34695.47560083859,False,False,47.08919294225712
11173,Hounoux,76 - Occitanie,135,30.37,25910.0,8.69467184970196,0.0,0,0,43.134335522388064,2.0047826865671645,11.7,34330.50948359006,False,False,56.592644437051455
11174,Les Ilhes,76 - Occitanie,64,41.07,,9.43809996924875,0.0,0,0,43.35653903225806,2.3756090322580645,8.3,33935.376431828285,False,False,49.05456689561654
11175,Issel,76 - Occitanie,483,28.96,23980.0,8.47937523014854,0.0,0,0,43.36460405797102,2.000478405797102,5.5,31960.628490240466,False,False,50.524655611805926
11176,,76 - Occitanie,45,36.96,,8.90340871491697,,0,0,43.03684225,2.729371,18.3,37495.508605097464,False,False,37.75182777778344
11177,Joucou,76 - Occitanie,30,48.39,,8.64581614889782,0.0,0,0,42.8242511111111,2.0858017777777778,9.6,35144.567187027016,False,False,28.892905823969446
11178,Labastide-d'Anjou,76 - Occitanie,1255,19.41,25100.0,9.16870919271935,0.0,0,0,43.34538744186046,1.8510139534883716,8.9,32017.72959873072,False,False,66.89439513951115
11179,Labastide-en-Val,76 - Occitanie,88,37.78,,11.630939913549,0.0,0,0,43.06506929824561,2.4714378947368423,15.2,36484.4530120601,False,False,49.96985734932479
11180,Labastide-Esparbairenque,76 - Occitanie,66,44.93,,9.43809996924875,0.0,0,0,43.391928875000005,2.4010278749999996,7.8,34121.388086409796,False,False,56.46539083519377
11181,Labécède-Lauragais,76 - Occitanie,420,25.78,23270.0,8.47937523014854,0.0,0,0,43.399578518518524,2.010571975308642,7.6,32764.432893176403,False,False,73.15533877107885
11182,Lacombe,76 - Occitanie,188,25.0,22140.0,8.28302876168986,0.0,0,0,43.407265571428574,2.237907,14.1,35723.610817469045,False,False,64.98608640793357
11183,Ladern-sur-Lauquet,76 - Occitanie,248,24.25,24550.0,11.630939913549,0.0,0,0,43.101643571428575,2.380429897959184,12.1,34071.22648423484,False,False,47.05259286387106
11184,Lafage,76 - Occitanie,90,22.63,,9.16870919271935,0.0,0,0,43.16623145161291,1.8670956451612903,6.1,31197.03939374908,False,False,78.00124795016278
11185,Lagrasse,76 - Occitanie,554,29.5,21520.0,8.90340871491697,0.0,0,0,43.10170284210526,2.602406842105263,10.0,34815.51257981443,False,False,41.40381618507088
11186,Lairière,76 - Occitanie,52,34.62,,11.630939913549,0.0,0,0,43.03010791666667,2.4867275,18.3,37408.24322959286,False,False,38.30617353455195
11187,Lanet,76 - Occitanie,57,40.0,,8.12173224775082,0.0,0,0,42.96223266666667,2.484865,21.5,39037.53790714781,False,False,23.173146935808838
11188,La Palme,76 - Occitanie,1995,28.9,25410.0,10.7344140273395,0.0,0,0,42.96213017241379,2.9952331034482755,6.7,32224.54391105455,False,False,36.11417936624574
11189,Laprade,76 - Occitanie,122,31.5,21280.0,8.82579840048146,0.0,0,0,43.44280702702703,2.2540310810810813,11.6,35744.20302548146,False,False,79.60603325610049
11190,La Redorte,76 - Occitanie,1238,33.08,22860.0,10.1378367203634,0.0,0,0,43.24613588235294,2.652295490196079,5.8,33031.34017577056,False,False,37.4789070948797
11191,Laroque-de-Fa,76 - Occitanie,138,24.89,16270.0,8.90340871491697,0.0,0,0,42.95300185185186,2.5584574074074076,25.9,42798.56799281943,False,False,8.768245676539292
11192,Lasbordes,76 - Occitanie,846,17.16,23650.0,8.28302876168986,0.0,0,0,43.29865867647059,2.05885455882353,6.9,31463.333909148914,False,False,67.01591556449542
11193,Lasserre-de-Prouille,76 - Occitanie,292,23.45,24170.0,8.69467184970196,0.0,0,0,43.1810405,2.0858005,7.9,32304.584009622828,False,False,64.93480612170028
11194,Lastours,76 - Occitanie,144,30.22,19700.0,9.43907450842071,0.0,0,0,43.32880969696969,2.3792951515151515,5.2,33717.24582830127,False,False,49.05456689561654
11195,Laurabuc,76 - Occitanie,431,19.99,24320.0,9.16870919271935,0.0,0,0,43.258183255813954,1.9935930232558137,8.1,32005.275281773756,False,False,66.85365943592186
11196,Laurac,76 - Occitanie,182,22.78,24590.0,9.16870919271935,0.0,0,0,43.23077857142857,1.9680914285714286,10.6,33175.519622983156,False,False,46.73934388575442
11197,Lauraguel,76 - Occitanie,622,25.76,23410.0,8.12173224775082,0.0,0,0,43.09623476190476,2.172152857142857,8.3,32968.735566401636,False,False,64.31642544698954
11198,Laure-Minervois,76 - Occitanie,1061,31.08,22230.0,10.1378367203634,0.0,0,0,43.26673211764706,2.5048319999999995,7.1,33600.68629322182,False,False,51.45743305171371
11199,,76 - Occitanie,1612,20.83,25750.0,8.69467184970196,,0,0,43.193313720930234,2.2713632558139536,6.5,31279.674134037097,False,False,66.44269416203379
11200,Lespinassière,76 - Occitanie,139,39.71,12420.0,9.43907450842071,0.0,0,0,43.407158888888894,2.5521222222222226,14.1,41119.468356644975,False,False,41.10099016338149
11201,Leuc,76 - Occitanie,819,22.48,25740.0,8.69467184970196,0.0,0,0,43.13900153846154,2.338514,7.7,31918.46295134212,False,False,57.264380390185586
11202,Leucate,76 - Occitanie,4562,42.77,24210.0,11.9342321498227,1.0,1,0,42.90578659090909,3.0228122727272724,0.0,31856.880433658407,False,False,50.55271060689154
11203,Lézignan-Corbières,76 - Occitanie,10343,28.23,21480.0,10.1314347796853,7.0,6,0,43.199692631578955,2.760721263157895,0.0,29817.108634628166,False,False,49.94263249058781
11204,Lignairolles,76 - Occitanie,33,50.0,,8.69467184970196,0.0,0,0,43.093339375000006,2.0019135416666667,11.3,35988.21225755563,False,False,49.83801862994643
11205,Limousis,76 - Occitanie,121,25.0,21290.0,9.43907450842071,0.0,0,0,43.331098,2.4105722500000004,5.8,32803.20656063749,False,False,49.05456689561654
11206,Limoux,76 - Occitanie,10532,30.26,21910.0,8.67908354377471,4.0,5,0,43.044928467741926,2.2460713709677416,0.0,30064.531375022052,False,False,57.58254318434748
11207,Loupia,76 - Occitanie,259,26.67,23860.0,7.64508036909091,0.0,0,0,43.061348431372544,2.127145294117647,9.8,33453.14355694905,False,False,55.16209367274126
11208,La Louvière-Lauragais,76 - Occitanie,80,22.22,,11.3120363463879,0.0,0,0,43.267013235294115,1.7495170588235294,6.4,31391.254917412007,False,False,95.12565030342621
11209,Luc-sur-Aude,76 - Occitanie,257,27.73,22600.0,8.12173224775082,0.0,0,0,42.963895581395356,2.2779551162790694,9.4,33925.52259545214,False,False,39.40393684641747
11210,Luc-sur-Orbieu,76 - Occitanie,1173,28.12,22840.0,10.1279816976447,0.0,0,0,43.17740354166667,2.790485208333333,3.5,31622.37986629916,False,False,62.19975717111511
11211,Magrie,76 - Occitanie,547,29.89,24170.0,7.64508036909091,0.0,0,0,43.02330895833333,2.2079733333333333,3.9,31293.620166125504,False,False,53.24058236956272
11212,Mailhac,76 - Occitanie,595,19.16,21640.0,8.90698026863766,0.0,0,0,43.308891627906974,2.828404186046512,10.3,33854.252624822235,False,False,42.74059520761056
11213,Maisons,76 - Occitanie,59,32.89,,8.12173224775082,0.0,0,0,42.925948,2.6388109999999996,24.1,39366.54956172932,False,False,7.988526935093306
11214,Malras,76 - Occitanie,444,25.15,24990.0,7.64508036909091,0.0,0,0,43.061561935483866,2.1671954838709673,6.7,31613.131718208628,False,False,56.14623244359488
11215,Malves-en-Minervois,76 - Occitanie,888,27.67,26580.0,9.43907450842071,0.0,0,0,43.250259743589744,2.4511235897435895,4.9,31491.47283045682,False,False,68.77121887807053
11216,Malviès,76 - Occitanie,361,25.56,26320.0,8.69467184970196,0.0,0,0,43.117773584905656,2.186313396226416,9.4,32996.02223742706,False,False,67.33133519848556
11217,Marcorignan,76 - Occitanie,1333,26.72,24620.0,9.68722734722354,0.0,0,0,43.224151428571425,2.9143540476190473,3.2,30632.19137043863,False,False,68.85356917189229
11218,Marquein,76 - Occitanie,78,31.17,,11.3120363463879,0.0,0,0,43.296917916666665,1.7226181250000001,7.6,32766.243262830496,False,False,75.99289582143012
11219,Marsa,76 - Occitanie,24,20.83,,8.64581614889782,0.0,0,0,42.81922196428572,2.1346007142857144,7.7,31628.53222328248,False,False,26.68359745814832
11220,Marseillette,76 - Occitanie,697,25.61,23500.0,10.1378367203634,0.0,0,0,43.2087905,2.54185325,2.9,30866.835816763793,False,False,49.394652115216914
11221,Les Martys,76 - Occitanie,309,33.26,23750.0,9.43809996924875,0.0,0,0,43.41834026666667,2.3096273333333333,8.4,33692.58496710167,False,False,61.78152940058432
11222,Mas-Cabardès,76 - Occitanie,166,33.71,22510.0,9.43809996924875,0.0,0,0,43.398112380952384,2.3567465079365078,7.7,33949.55826676921,False,False,56.46539083519377
11223,Mas-des-Cours,76 - Occitanie,22,12.0,,11.630939913549,0.0,0,0,43.13030268292683,2.426449756097561,9.0,31426.068410870168,False,False,53.13719521432465
11224,Massac,76 - Occitanie,30,41.81,,8.12173224775082,0.0,0,0,42.91370148148147,2.5457911111111113,27.0,41418.38057029738,False,False,8.662418893478435
11225,Mas-Saintes-Puelles,76 - Occitanie,923,20.17,24900.0,9.16870919271935,0.0,0,0,43.311684197530866,1.8744122222222224,6.9,31315.635994872337,False,False,63.34949744371053
11226,Mayreville,76 - Occitanie,86,23.81,,9.16870919271935,0.0,0,0,43.2294530952381,1.8491366666666664,13.2,34155.01608458605,False,False,70.94100210481807
11227,Mayronnes,76 - Occitanie,42,28.95,,8.90340871491697,0.0,0,0,43.044433181818185,2.522661136363636,16.0,35774.49112322519,False,False,31.690165308198022
11228,Mazerolles-du-Razès,76 - Occitanie,157,37.58,23650.0,8.69467184970196,0.0,0,0,43.135473818181815,2.0625558181818184,13.3,36083.45815857052,False,False,64.2130168524067
11229,Mazuby,76 - Occitanie,21,38.89,,8.64581614889782,0.0,0,0,42.790401162790694,2.0315797674418605,15.4,36514.51474141021,False,False,17.243304592009903
11230,Mérial,76 - Occitanie,28,36.0,,8.64581614889782,0.0,0,0,42.76702176470589,1.9699028235294118,21.0,38465.555532445505,False,False,33.18204978515386
11231,Mézerville,76 - Occitanie,96,28.57,,9.95582226993365,0.0,0,0,43.2513716981132,1.7853771698113208,8.4,32753.407378183194,False,False,79.15517619327862
11232,Miraval-Cabardès,76 - Occitanie,59,30.51,,8.82579840048146,0.0,0,0,43.38160657534246,2.33680602739726,10.1,33566.41609942662,False,False,68.83625137430165
11233,Mirepeisset,76 - Occitanie,750,24.32,23830.0,10.2589854733374,0.0,0,0,43.2843438888889,2.8967294444444445,4.4,31213.510219013824,False,False,66.94069182467388
11234,Mireval-Lauragais,76 - Occitanie,193,23.71,26120.0,11.3120363463879,0.0,0,0,43.26257959999999,1.9653086000000002,7.1,31999.00920727028,False,False,53.93558115094675
11235,Missègre,76 - Occitanie,72,45.0,,8.12173224775082,0.0,0,0,43.001402812500004,2.37370875,11.4,35497.625316509155,False,False,31.998463527983905
11236,Molandier,76 - Occitanie,252,23.51,24980.0,9.95582226993365,0.0,0,0,43.25077950617283,1.7238853086419752,3.7,30376.264929125824,False,False,78.29500060752395
11238,Molleville,76 - Occitanie,128,21.67,25240.0,9.16870919271935,0.0,0,0,43.31089285714285,1.835885357142857,10.0,32699.424217798427,False,False,73.49788742359866
11239,,76 - Occitanie,85,23.4,,9.16870919271935,,0,0,43.27584391304349,1.8294545652173917,11.8,33554.0102572953,False,False,74.41286433307008
11240,Montazels,76 - Occitanie,528,35.65,23740.0,8.12173224775082,0.0,0,0,42.9547715909091,2.246196818181818,10.0,34506.03765692448,False,False,34.796751888116376
11241,Montbrun-des-Corbières,76 - Occitanie,343,24.78,23820.0,8.90340871491697,0.0,0,0,43.200248333333334,2.6779800000000002,6.7,32108.20625923482,False,False,57.10461171789928
11242,,76 - Occitanie,178,29.45,24030.0,8.69467184970196,,0,0,43.13919666666668,2.2423985714285712,10.5,33999.55915356884,False,False,48.95303952791171
11243,Montferrand,76 - Occitanie,622,19.6,27380.0,11.3120363463879,0.0,0,0,43.3679848,1.8246302666666667,9.6,32790.86689675797,False,False,62.20157097555132
11244,Montfort-sur-Boulzane,76 - Occitanie,87,50.57,,9.52292388674329,0.0,0,0,42.73279131147542,2.3110318032786887,16.4,38130.072513886545,False,False,21.958685658317883
11245,,76 - Occitanie,38,41.03,,8.90340871491697,,0,0,42.906912758620685,2.631859655172414,23.8,40102.46781406217,False,False,6.469217174547762
11246,Montgradail,76 - Occitanie,50,33.97,,7.64508036909091,0.0,0,0,43.12369315789474,2.033382105263158,13.8,35328.86151885824,False,False,64.2130168524067
11247,Monthaut,76 - Occitanie,37,48.65,,8.69467184970196,0.0,0,0,43.08276019607843,2.057683921568627,11.5,35933.23556671866,False,False,64.2130168524067
11248,,76 - Occitanie,70,15.94,,11.630939913549,,0,0,43.16901365079366,2.4309104761904754,4.9,30180.348120826482,False,False,59.83245549642699
11249,Montjardin,76 - Occitanie,93,17.07,,7.83199105618263,0.0,0,0,42.981544210526316,2.0503540350877194,2.7,29209.164642893615,False,False,50.03345190452129
11250,,76 - Occitanie,43,25.58,,8.12173224775082,,0,0,42.99882333333333,2.484300666666667,20.0,36995.45632507721,False,False,23.173146935808838
11251,,76 - Occitanie,731,30.92,21600.0,8.90340871491697,,0,0,43.12236859649123,2.563698596491228,7.1,33766.7500359399,False,False,54.27099560885219
11252,Montmaur,76 - Occitanie,356,18.57,28930.0,10.323805886585,0.0,0,0,43.39953746268657,1.8459798507462686,10.2,33119.639066958065,False,False,50.23099220039459
11253,Montolieu,76 - Occitanie,829,38.16,22680.0,8.28302876168986,0.0,0,0,43.3154893150685,2.212700684931507,11.0,35588.73678405957,False,False,52.20593630049107
11254,,76 - Occitanie,2136,24.1,23380.0,8.69467184970196,,0,0,43.19468889763779,2.148851653543307,6.9,32294.295030369958,False,False,59.028018900068886
11255,Montredon-des-Corbières,76 - Occitanie,1485,25.19,24670.0,10.9523360903589,0.0,2,0,43.17876979591837,2.925131836734694,0.0,28832.88675957992,False,False,74.72649988138892
11256,Montséret,76 - Occitanie,616,21.63,26100.0,10.9523360903589,0.0,0,0,43.10719882352941,2.807636176470588,11.0,33330.94823898412,False,False,52.95575430875757
11257,Monze,76 - Occitanie,243,24.69,25490.0,11.630939913549,0.0,0,0,43.15296702127659,2.4604780851063834,6.0,31574.273157253585,False,False,47.80132181138228
11258,Moussan,76 - Occitanie,2093,19.11,25780.0,10.2589854733374,0.0,0,0,43.23202712121212,2.959178787878788,3.4,29959.38040355222,False,False,85.67092914323298
11259,Moussoulens,76 - Occitanie,956,20.61,24300.0,8.28302876168986,0.0,0,0,43.278109032258065,2.23506129032258,10.5,32990.64886963236,False,False,62.26832170662977
